wes_27.sample_37	0.75	1106906
wes_15.sample_60	0.25	1358782
wes_9.sample_460	0.999	1072237
wes_27.sample_37	0.9	1031566
wes_9.sample_460	1.0	1072237
wes_3.sample_94	0.1	1715912
wes_15.sample_60	0.4	1281173
wes_27.sample_37	0.95	995452
wes_3.sample_94	0.2	1586327
wes_15.sample_60	0.5	1240033
wes_9.sample_524	0.1	1605403
wes_27.sample_37	0.999	925644
wes_3.sample_94	0.25	1539771
wes_15.sample_60	0.75	1137807
wes_9.sample_524	0.2	1499641
wes_27.sample_37	1.0	925556
wes_3.sample_94	0.4	1433676
wes_9.sample_524	0.25	1461430
wes_15.sample_60	0.9	1062099
wes_3.sample_94	0.5	1377586
wes_27.sample_38	0.1	1480440
wes_9.sample_524	0.4	1374084
wes_15.sample_60	0.95	1023670
wes_3.sample_94	0.75	1241312
wes_27.sample_38	0.2	1393347
wes_9.sample_524	0.5	1329515
wes_15.sample_60	0.999	938871
wes_3.sample_94	0.9	1135864
wes_27.sample_38	0.25	1360716
wes_9.sample_524	0.75	1217685
wes_3.sample_94	0.95	1081603
wes_15.sample_60	1.0	938768
wes_27.sample_38	0.4	1283058
wes_9.sample_524	0.9	1136919
wes_3.sample_94	0.999	951085
wes_27.sample_38	0.5	1241295
wes_9.sample_524	0.95	1098919
wes_15.sample_61	0.1	1488626
wes_3.sample_94	1.0	950478
wes_27.sample_38	0.75	1137027
wes_9.sample_524	0.999	1024817
wes_15.sample_61	0.2	1405719
wes_27.sample_38	0.9	1061283
wes_9.sample_524	1.0	1024815
wes_3.sample_95	0.1	1296498
wes_27.sample_38	0.95	1024907
wes_15.sample_61	0.25	1374474
wes_27.sample_38	0.999	959386
wes_3.sample_95	0.2	1184886
wes_15.sample_61	0.4	1298102
wes_27.sample_38	1.0	959323
wes_15.sample_61	0.5	1258562
wes_3.sample_95	0.25	1144636
wes_15.sample_61	0.75	1158438
wes_2.sample_62	0.1	1277726
wes_3.sample_95	0.4	1048092
wes_15.sample_61	0.9	1083249
wes_2.sample_62	0.2	1209501
wes_3.sample_95	0.5	995193
wes_15.sample_61	0.95	1045825
wes_2.sample_62	0.25	1182744
wes_3.sample_95	0.75	872896
wes_2.sample_62	0.4	1116227
wes_15.sample_61	0.999	963547
wes_3.sample_95	0.9	785073
wes_2.sample_62	0.5	1079630
wes_15.sample_61	1.0	963172
wes_2.sample_62	0.75	988270
wes_3.sample_95	0.95	744937
wes_15.sample_66	0.1	1506637
wes_2.sample_62	0.9	913979
wes_3.sample_95	0.999	638790
wes_15.sample_66	0.2	1406598
wes_2.sample_62	0.95	878764
wes_15.sample_66	0.25	1369878
wes_3.sample_95	1.0	633720
wes_2.sample_62	0.999	805364
wes_15.sample_66	0.4	1285954
wes_40.sample_B10087	0.1	1271374
wes_2.sample_62	1.0	803958
wes_15.sample_66	0.5	1241494
wes_40.sample_B10087	0.2	1231311
wes_40.sample_B10087	0.25	1213502
wes_15.sample_66	0.75	1132671
wes_2.sample_68	0.1	1246421
wes_40.sample_B10087	0.4	1166731
wes_15.sample_66	0.9	1054706
wes_2.sample_68	0.2	1176736
wes_40.sample_B10087	0.5	1139676
wes_15.sample_66	0.95	1015419
wes_40.sample_B10087	0.75	1064360
wes_2.sample_68	0.25	1149371
wes_40.sample_B10087	0.9	999222
wes_15.sample_66	0.999	934337
wes_2.sample_68	0.4	1080248
wes_40.sample_B10087	0.95	968521
wes_15.sample_66	1.0	934132
wes_40.sample_B10087	0.999	912236
wes_2.sample_68	0.5	1043402
wes_40.sample_B10087	1.0	911769
wes_2.sample_68	0.75	948806
wes_15.sample_67	0.1	1469110
wes_40.sample_B10095	0.1	1229724
wes_2.sample_68	0.9	874918
wes_15.sample_67	0.2	1378598
wes_40.sample_B10095	0.2	1191988
wes_40.sample_B10095	0.25	1175538
wes_2.sample_68	0.95	838150
wes_15.sample_67	0.25	1344330
wes_40.sample_B10095	0.4	1129741
wes_15.sample_67	0.4	1263653
wes_2.sample_68	0.999	757441
wes_40.sample_B10095	0.5	1103394
wes_40.sample_B10095	0.75	1029012
wes_15.sample_67	0.5	1222251
wes_2.sample_68	1.0	756592
wes_40.sample_B10095	0.9	963827
wes_15.sample_67	0.75	1117009
wes_40.sample_B10095	0.95	931187
wes_2.sample_79	0.1	1259977
wes_15.sample_67	0.9	1039033
wes_40.sample_B10095	0.999	875760
wes_2.sample_79	0.2	1190893
wes_40.sample_B10095	1.0	874906
wes_15.sample_67	0.95	998849
wes_2.sample_79	0.25	1162666
wes_40.sample_B40014	0.1	1271476
wes_15.sample_67	0.999	914073
wes_40.sample_B40014	0.2	1228270
wes_2.sample_79	0.4	1093466
wes_15.sample_67	1.0	913417
wes_40.sample_B40014	0.25	1209840
wes_2.sample_79	0.5	1056470
wes_40.sample_B40014	0.4	1158981
wes_16.sample_21	0.1	1422293
wes_2.sample_79	0.75	959969
wes_40.sample_B40014	0.5	1129307
wes_16.sample_21	0.2	1351363
wes_40.sample_B40014	0.75	1052252
wes_2.sample_79	0.9	885490
wes_40.sample_B40014	0.9	981499
wes_16.sample_21	0.25	1323987
wes_2.sample_79	0.95	851649
wes_40.sample_B40014	0.95	945337
wes_16.sample_21	0.4	1254623
wes_40.sample_B40014	0.999	886886
wes_2.sample_79	0.999	776305
wes_16.sample_21	0.5	1217618
wes_40.sample_B40014	1.0	886370
wes_2.sample_79	1.0	775177
wes_16.sample_21	0.75	1127549
wes_40.sample_B40027	0.1	1181077
wes_16.sample_21	0.9	1057804
wes_40.sample_B40027	0.2	1141791
wes_2.sample_80	0.1	1274842
wes_16.sample_21	0.95	1021726
wes_40.sample_B40027	0.25	1124291
wes_2.sample_80	0.2	1207898
wes_16.sample_21	0.999	935252
wes_40.sample_B40027	0.4	1076104
wes_2.sample_80	0.25	1180122
wes_16.sample_21	1.0	934084
wes_40.sample_B40027	0.5	1046570
wes_40.sample_B40027	0.75	958540
wes_2.sample_80	0.4	1112921
wes_16.sample_CH00277	0.1	1504241
wes_40.sample_B40027	0.9	882840
wes_2.sample_80	0.5	1075110
wes_16.sample_CH00277	0.2	1376619
wes_40.sample_B40027	0.95	848478
wes_2.sample_80	0.75	981639
wes_16.sample_CH00277	0.25	1333553
wes_40.sample_B40027	0.999	788714
wes_2.sample_80	0.9	907267
wes_16.sample_CH00277	0.4	1239727
wes_40.sample_B40027	1.0	787821
wes_16.sample_CH00277	0.5	1197065
wes_2.sample_80	0.95	873407
wes_40.sample_B4006	0.1	1111675
wes_16.sample_CH00277	0.75	1093362
wes_40.sample_B4006	0.2	1076694
wes_2.sample_80	0.999	799759
wes_16.sample_CH00277	0.9	1016166
wes_40.sample_B4006	0.25	1060479
wes_2.sample_80	1.0	798530
wes_40.sample_B4006	0.4	1012926
wes_16.sample_CH00277	0.95	977853
wes_40.sample_B4006	0.5	983849
wes_16.sample_CH00277	0.999	915659
wes_2.sample_83	0.1	1246013
wes_40.sample_B4006	0.75	902515
wes_16.sample_CH00277	1.0	915659
wes_2.sample_83	0.2	1174713
wes_40.sample_B4006	0.9	840739
wes_2.sample_83	0.25	1146629
wes_16.sample_CH00278	0.1	1422769
wes_40.sample_B4006	0.95	811595
wes_40.sample_B4006	0.999	754303
wes_16.sample_CH00278	0.2	1299018
wes_2.sample_83	0.4	1076269
wes_40.sample_B4006	1.0	752683
wes_16.sample_CH00278	0.25	1258655
wes_2.sample_83	0.5	1038450
wes_40.sample_BR124	0.1	1375171
wes_16.sample_CH00278	0.4	1169285
wes_2.sample_83	0.75	944647
wes_40.sample_BR124	0.2	1305039
wes_16.sample_CH00278	0.5	1125941
wes_2.sample_83	0.9	871071
wes_40.sample_BR124	0.25	1277979
wes_16.sample_CH00278	0.75	1025104
wes_40.sample_BR124	0.4	1207496
wes_2.sample_83	0.95	834813
wes_16.sample_CH00278	0.9	951954
wes_40.sample_BR124	0.5	1169587
wes_2.sample_83	0.999	758441
wes_40.sample_BR124	0.75	1075292
wes_16.sample_CH00278	0.95	914214
wes_2.sample_83	1.0	757390
wes_40.sample_BR124	0.9	1006250
wes_16.sample_CH00278	0.999	847375
wes_40.sample_BR124	0.95	970818
wes_16.sample_CH00278	1.0	847375
wes_2.sample_95	0.1	1242154
wes_40.sample_BR124	0.999	913252
wes_2.sample_95	0.2	1172059
wes_40.sample_BR124	1.0	912746
wes_40.sample_BR125	0.1	1246018
wes_2.sample_95	0.25	1144171
wes_40.sample_BR125	0.2	1181838
wes_2.sample_95	0.4	1074700
wes_40.sample_BR125	0.25	1154767
wes_2.sample_95	0.5	1036872
wes_40.sample_BR125	0.4	1084052
wes_2.sample_95	0.75	940981
wes_40.sample_BR125	0.5	1046253
wes_2.sample_95	0.9	867054
wes_40.sample_BR125	0.75	945078
wes_2.sample_95	0.95	831614
wes_40.sample_BR125	0.9	870050
wes_40.sample_BR125	0.95	838207
wes_2.sample_95	0.999	756557
wes_40.sample_BR125	0.999	777229
wes_2.sample_95	1.0	755575
wes_40.sample_BR125	1.0	777051
wes_40.sample_BR126	0.1	1317124
wes_40.sample_BR126	0.2	1250064
wes_40.sample_BR126	0.25	1223259
wes_40.sample_BR126	0.4	1153012
wes_40.sample_BR126	0.5	1113767
wes_40.sample_BR126	0.75	1017578
wes_40.sample_BR126	0.9	944874
wes_40.sample_BR126	0.95	911481
wes_40.sample_BR126	0.999	858016
wes_40.sample_BR126	1.0	857720
